date,origin,destination,commodity,vessel_type,vessel_size,freight_rate,fuel_price,demand_index,supply_index,port_congestion_index
2024-06-04,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.68,490.15,142.19,86.75,39.32
2024-06-05,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.74,488.93,141.77,86.82,39.39
2024-06-06,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.89,489.95,141.6,86.96,39.19
2024-06-07,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.0,490.95,141.6,87.54,39.52
2024-06-08,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.17,491.87,141.56,86.75,39.57
2024-06-09,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.46,494.21,140.4,86.94,39.6
2024-06-10,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.34,496.41,140.14,86.44,39.61
2024-06-11,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.95,495.88,140.15,86.69,39.76
2024-06-12,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.8,496.47,139.95,87.11,39.46
2024-06-13,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.84,495.57,139.77,87.78,39.16
2024-06-14,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.91,495.63,140.03,87.47,39.72
2024-06-15,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.85,494.76,139.35,88.04,39.8
2024-06-16,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.9,497.22,138.33,88.87,39.14
2024-06-17,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.88,497.8,138.08,88.09,39.15
2024-06-18,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.29,497.5,138.5,88.33,38.3
2024-06-19,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.32,499.32,139.47,88.67,38.32
2024-06-20,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.48,496.09,139.89,88.47,38.81
2024-06-21,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.08,493.1,138.96,88.01,38.52
2024-06-22,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.18,494.33,138.77,88.51,38.52
2024-06-23,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.28,494.45,138.87,87.89,37.34
2024-06-24,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.24,494.85,138.92,87.8,37.2
2024-06-25,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.24,492.89,139.19,87.74,37.4
2024-06-26,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.3,492.89,138.58,88.19,37.43
2024-06-27,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.62,495.92,138.55,87.88,37.81
2024-06-28,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.58,497.19,138.74,87.5,37.77
2024-06-29,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.15,497.47,139.17,87.49,37.81
2024-06-30,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.52,496.85,138.62,88.08,37.14
2024-07-01,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.83,496.28,138.34,89.26,36.99
2024-07-02,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.73,493.12,136.65,88.76,36.06
2024-07-03,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.05,493.54,136.2,88.99,35.21
2024-07-04,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.71,494.84,135.81,88.5,34.68
2024-07-05,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.42,492.5,135.12,89.11,35.11
2024-07-06,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.92,491.54,135.14,88.64,35.01
2024-07-07,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.96,489.83,135.02,88.32,35.07
2024-07-08,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.75,488.42,133.58,88.24,34.5
2024-07-09,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.34,488.53,133.63,88.2,33.8
2024-07-10,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.49,485.43,132.98,88.46,34.01
2024-07-11,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.04,486.38,133.18,88.67,33.19
2024-07-12,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.85,487.54,132.32,88.8,32.76
2024-07-13,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.64,487.19,132.25,88.14,32.71
2024-07-14,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.08,483.5,131.98,88.55,32.74
2024-07-15,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.04,482.04,132.07,88.51,32.47
2024-07-16,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.64,483.92,132.05,89.09,31.73
2024-07-17,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.7,479.78,131.79,88.77,31.35
2024-07-18,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.68,479.29,130.77,88.13,30.79
2024-07-19,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.82,477.55,129.78,88.26,30.24
2024-07-20,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.48,478.79,129.33,88.97,30.51
2024-07-21,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.31,477.8,129.21,89.07,30.0
2024-07-22,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.19,478.44,128.74,89.04,30.0
2024-07-23,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,40.6,479.32,129.01,88.57,30.13
2024-07-24,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,40.88,482.1,128.73,89.49,30.44
2024-07-25,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,40.82,481.83,128.04,89.08,30.22
2024-07-26,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.63,482.42,127.76,88.76,30.46
2024-07-27,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.85,480.22,127.78,89.04,30.4
2024-07-28,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.9,482.04,127.86,88.1,30.59
2024-07-29,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.61,480.93,128.87,88.58,30.24
2024-07-30,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.41,480.12,128.35,88.97,29.06
2024-07-31,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.54,480.12,128.19,89.45,29.17
2024-08-01,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.05,477.8,128.32,89.71,29.38
2024-08-02,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.83,478.17,128.18,89.65,29.53
2024-08-03,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.69,479.66,127.76,89.18,29.22
2024-08-04,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.92,480.12,126.71,89.27,29.55
2024-08-05,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.34,477.77,126.28,88.84,29.26
2024-08-06,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.82,477.62,125.51,89.2,29.23
2024-08-07,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.17,478.76,124.34,89.78,29.18
2024-08-08,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.91,475.97,123.74,90.61,29.72
2024-08-09,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.77,474.39,122.98,90.91,29.4
2024-08-10,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.5,475.73,123.2,91.34,29.19
2024-08-11,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.17,476.17,123.43,91.16,28.65
2024-08-12,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.04,476.82,122.76,91.02,29.1
2024-08-13,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.98,479.64,122.47,91.3,29.2
2024-08-14,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.4,480.37,121.22,91.29,29.07
2024-08-15,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.37,481.39,120.79,91.49,30.21
2024-08-16,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.77,485.48,120.9,90.94,30.37
2024-08-17,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.49,485.19,121.26,90.45,29.94
2024-08-18,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.63,484.02,120.7,90.85,29.72
2024-08-19,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.52,484.7,121.19,91.22,29.45
2024-08-20,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.32,485.39,120.15,90.88,29.03
2024-08-21,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.5,484.62,119.26,91.35,28.65
2024-08-22,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.23,483.11,119.55,91.04,28.49
2024-08-23,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.43,486.6,120.42,90.92,28.15
2024-08-24,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.91,487.12,120.58,91.6,28.82
2024-08-25,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.17,486.05,120.42,92.03,28.9
2024-08-26,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.44,487.46,118.96,92.65,28.45
2024-08-27,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.31,487.32,117.61,93.81,28.41
2024-08-28,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,40.9,486.97,117.55,93.46,28.59
2024-08-29,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.25,487.85,117.2,93.02,28.61
2024-08-30,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.35,485.94,116.4,92.78,28.68
2024-08-31,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.81,486.5,116.3,92.67,28.71
2024-09-01,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.46,489.4,116.23,91.5,28.96
2024-09-02,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.21,490.13,116.66,91.33,29.37
2024-09-03,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.36,489.59,116.61,91.07,29.42
2024-09-04,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.45,488.86,117.21,91.37,29.48
2024-09-05,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.72,488.28,117.07,91.57,30.06
2024-09-06,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.13,487.93,116.87,91.3,29.82
2024-09-07,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.62,487.39,117.37,91.52,30.1
2024-09-08,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.68,488.79,116.65,91.99,30.09
2024-09-09,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,41.84,486.22,118.2,91.37,30.23
2024-09-10,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.18,487.55,118.29,91.11,29.93
2024-09-11,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.34,490.93,118.38,89.98,29.81
2024-09-12,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.26,495.44,118.57,89.41,29.66
2024-09-13,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.23,497.7,119.56,88.89,29.33
2024-09-14,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.39,503.64,119.9,88.88,29.15
2024-09-15,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.44,509.46,118.8,88.57,28.98
2024-09-16,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.25,514.84,119.51,88.21,29.67
2024-09-17,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.76,516.52,119.18,87.64,29.81
2024-09-18,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.71,521.71,119.11,87.74,28.75
2024-09-19,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.28,526.27,118.22,88.09,28.78
2024-09-20,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,42.82,527.81,118.4,88.26,28.61
2024-09-21,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.31,531.72,117.88,88.34,28.66
2024-09-22,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.05,536.22,117.82,87.58,28.63
2024-09-23,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.32,541.0,117.52,87.32,28.48
2024-09-24,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.67,545.21,118.55,86.96,28.7
2024-09-25,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.68,549.6,119.62,86.6,28.96
2024-09-26,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.38,555.76,119.52,86.65,29.47
2024-09-27,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.66,561.55,119.44,87.38,29.44
2024-09-28,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.92,561.19,119.09,87.83,29.79
2024-09-29,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,45.04,564.67,119.64,87.26,30.3
2024-09-30,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,45.17,568.37,119.32,87.64,30.49
2024-10-01,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.45,569.69,118.95,88.02,29.68
2024-10-02,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.51,573.78,119.42,87.55,30.25
2024-10-03,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.66,579.6,118.98,88.04,29.95
2024-10-04,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,45.13,581.92,118.85,87.98,30.21
2024-10-05,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.04,488.41,117.78,87.43,29.55
2024-10-06,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.47,487.06,118.1,87.61,29.16
2024-10-07,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.4,486.09,119.15,87.56,30.21
2024-10-08,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.93,488.33,119.48,87.4,29.91
2024-10-09,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.71,487.55,120.25,87.26,30.56
2024-10-10,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.82,488.27,119.63,87.0,30.45
2024-10-11,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.57,485.49,119.67,87.3,30.3
2024-10-12,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.46,488.32,119.0,87.38,30.11
2024-10-13,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.87,489.25,118.77,87.49,29.53
2024-10-14,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.2,489.01,119.13,87.62,29.62
2024-10-15,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.25,489.9,119.1,87.05,29.18
2024-10-16,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.33,487.82,118.15,86.74,28.78
2024-10-17,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.08,489.62,117.27,85.77,28.93
2024-10-18,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.22,489.16,116.35,86.19,28.8
2024-10-19,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.44,488.89,116.56,85.55,28.26
2024-10-20,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.64,488.18,117.71,85.44,28.89
2024-10-21,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.37,487.34,118.44,85.52,29.07
2024-10-22,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.34,488.41,117.21,86.01,28.55
2024-10-23,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.58,488.83,117.98,85.29,29.04
2024-10-24,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.64,489.83,118.47,85.18,29.09
2024-10-25,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.09,489.85,117.46,86.17,28.37
2024-10-26,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.55,490.65,117.2,87.06,29.05
2024-10-27,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.43,490.05,117.78,87.47,29.19
2024-10-28,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.02,493.43,118.04,87.6,29.22
2024-10-29,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.89,491.1,117.18,87.23,28.84
2024-10-30,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.28,493.03,117.48,87.54,29.39
2024-10-31,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.66,495.11,116.13,87.67,28.84
2024-11-01,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.28,493.86,115.93,87.98,28.17
2024-11-02,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.71,497.23,116.55,87.57,28.06
2024-11-03,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.82,498.76,116.51,87.49,28.58
2024-11-04,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.6,500.24,116.15,87.62,28.82
2024-11-05,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.91,500.32,116.63,87.67,28.84
2024-11-06,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.95,500.02,117.16,87.84,29.52
2024-11-07,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,45.08,499.74,117.89,87.44,30.0
2024-11-08,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,45.36,500.35,118.37,86.7,30.01
2024-11-09,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.72,502.48,118.97,87.42,30.1
2024-11-10,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.89,502.79,119.36,88.61,30.33
2024-11-11,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.19,501.45,119.48,88.81,30.02
2024-11-12,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.2,502.71,119.49,88.15,30.03
2024-11-13,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.96,504.13,119.31,87.79,30.11
2024-11-14,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.88,505.14,118.55,88.16,29.24
2024-11-15,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.17,506.29,117.94,88.92,29.01
2024-11-16,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.09,505.91,117.74,88.34,28.84
2024-11-17,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.25,504.55,117.85,88.26,29.28
2024-11-18,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.41,503.27,118.69,88.24,28.75
2024-11-19,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.53,500.85,118.64,88.68,28.59
2024-11-20,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.6,501.24,119.22,88.42,28.54
2024-11-21,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.23,501.14,119.85,87.54,29.08
2024-11-22,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.26,500.51,119.69,87.88,29.03
2024-11-23,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.93,496.11,120.04,88.39,29.83
2024-11-24,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.39,494.27,119.88,88.37,30.05
2024-11-25,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.56,495.98,120.66,88.45,30.09
2024-11-26,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.6,495.01,121.03,88.16,30.28
2024-11-27,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,43.91,495.58,120.31,87.85,29.95
2024-11-28,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.24,493.53,120.41,88.35,30.32
2024-11-29,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.46,495.71,121.39,88.39,30.04
2024-11-30,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.02,495.53,121.29,88.65,29.68
2024-12-01,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.46,495.99,121.56,89.36,29.93
2024-12-02,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.6,499.51,121.89,88.78,30.5
2024-12-03,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,45.03,501.82,121.28,88.6,29.47
2024-12-04,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,45.04,501.39,121.6,88.63,30.1
2024-12-05,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,45.21,500.53,120.77,88.47,29.84
2024-12-06,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.66,500.07,120.41,88.92,28.99
2024-12-07,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.12,500.86,121.08,88.73,27.96
2024-12-08,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.7,500.74,121.31,88.19,27.4
2024-12-09,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.12,500.17,121.15,88.25,27.36
2024-12-10,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.48,502.4,121.44,88.29,27.4
2024-12-11,Australia,East Coast India,Grain,Capesize,150000-180000 DWT,44.42,502.26,121.43,88.76,27.65
